id,listing_url,scrape_id,last_scraped,source,name,picture_url,host_id,host_url,host_since,host_is_superhost,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price$;
"73282,https://www.airbnb.com/rooms/73282,20240629155539,2024-06-29,previous scrape,""Clean, central, quiet"",https://a0.muscache.com/pictures/481072/abd94c69_original.jpg,377532,https://www.airbnb.com/users/show/377532,2011-02-04,f,1,""['email', 'phone']"",t,t,Sihlfeld,Kreis 3,47.37167,8.51948,Entire home/apt,4,1.0,1 bath,1.0,""[""""Hot tub"""", """"Washer"""", """"Wifi"""", """"Essentials"""", """"Lake access"""", """"TV with standard cable"""", """"Dryer"""", """"Elevator"""", """"Kitchen"""", """"Heating""""]"",1125,1125,1125,1125,t,23,53,83,358,2024-06-29,47,0,0,4.78,f,1,1,0,0,0.32,100.0";
"143821,https://www.airbnb.com/rooms/143821,20240629155539,2024-06-29,city scrape,LOFT on 2 floors in Sihlcity Zürich,https://a0.muscache.com/pictures/1012249/a4f3404d_original.jpg,697307,https://www.airbnb.com/users/show/697307,2011-06-13,f,2,""['email', 'phone']"",t,t,Alt-Wiedikon,Kreis 3,47.35761,8.52131,Entire home/apt,2,1.5,1.5 baths,1.0,""[""""Bed linens"""", """"Shower gel"""", """"Free washer \u2013 In unit"""", """"Dryer"""", """"Iron"""", """"Dishwasher"""", """"Long term stays allowed"""", """"Hangers"""", """"Hot water"""", """"Books and reading material"""", """"Freezer"""", """"Essentials"""", """"Park view"""", """"BBQ grill"""", """"Conditioner"""", """"Cooking basics"""", """"Hair dryer"""", """"Wine glasses"""", """"Baking sheet"""", """"Portable fans"""", """"Refrigerator"""", """"ZUG stainless steel induction stove"""", """"Central heating"""", """"Paid parking off premises"""", """"TV with standard cable"""", """"Cleaning products"""", """"Smoke alarm"""", """"Oven"""", """"Body soap"""", """"Shampoo"""", """"Mountain view"""", """"Private entrance"""", """"Hot water kettle"""", """"Wifi"""", """"Dining table"""", """"Host greets you"""", """"Private patio or balcony"""", """"Elevator"""", """"Kitchen"""", """"Bathtub"""", """"Microwave"""", """"Paid parking on premises"""", """"Dishes and silverware""""]"",3,365,3,3,t,25,55,85,265,2024-06-29,0,0,0,No Reviews,f,1,1,0,0,No Reviews,239.0";
"178448,https://www.airbnb.com/rooms/178448,20240629155539,2024-06-29,city scrape,""a lovely place, top location"",https://a0.muscache.com/pictures/7d41e016-e818-4fe1-9d42-a5d0ae34bdda.jpg,854016,https://www.airbnb.com/users/show/854016,2011-07-22,f,1,""['email', 'phone']"",t,f,Enge,Kreis 2,47.36514,8.52615,Private room,1,1.0,1 bath,1.0,""[""""Washer"""", """"Wifi"""", """"Lake access"""", """"Dryer"""", """"Elevator"""", """"Shampoo"""", """"Heating"""", """"Kitchen"""", """"Lock on bedroom door"""", """"Hangers"""", """"Hair dryer""""]"",5,31,5,5,t,0,0,0,28,2024-06-29,9,0,0,4.89,f,1,0,1,0,0.06,60.0";
"204586,https://www.airbnb.com/rooms/204586,20240629155539,2024-06-29,city scrape,very nice city apartment,https://a0.muscache.com/pictures/55486203/98347fab_original.jpg,1004816,https://www.airbnb.com/users/show/1004816,2011-08-22,f,1,""['email', 'phone']"",t,f,Höngg,Kreis 10,47.40644,8.48385,Private room,1,1.0,1 shared bath,1.0,""[""""Washer"""", """"Wifi"""", """"TV with standard cable"""", """"Dryer"""", """"Elevator"""", """"Kitchen"""", """"Heating"""", """"Indoor fireplace"""", """"Free parking on premises""""]"",3,6,3,3,t,29,59,89,364,2024-06-29,0,0,0,No Reviews,f,1,0,1,0,No Reviews,200.0";
"227039,https://www.airbnb.com/rooms/227039,20240629155539,2024-06-29,city scrape,*Luxury Penthouse in the heart of trendy Zurich*,https://a0.muscache.com/pictures/c93b46a3-ceb0-4df6-b2c7-50de85702bb4.jpg,1184427,https://www.airbnb.com/users/show/1184427,2011-09-20,f,2,""['email', 'phone', 'work_email']"",t,t,Escher Wyss,Kreis 5,47.38942,8.51881,Entire home/apt,3,1.5,1.5 baths,2.0,""[""""Clothing storage: closet and dresser"""", """"Shower gel"""", """"Pets allowed"""", """"Fast wifi \u2013 409 Mbps"""", """"Fire extinguisher"""", """"Hot water"""", """"Books and reading material"""", """"Breakfast"""", """"Essentials"""", """"Lockbox"""", """"Waterfront"""", """"Baking sheet"""", """"Private backyard \u2013 Fully fenced"""", """"Coffee"""", """"55 inch HDTV with Apple TV, Chromecast, Netflix, standard cable"""", """"Central heating"""", """"Free parking garage on premises \u2013 1 space"""", """"Cleaning products"""", """"Shampoo"""", """"Private entrance"""", """"Carbon monoxide alarm"""", """"Board games"""", """"Private patio or balcony"""", """"Private BBQ grill: electric, gas"""", """"Sun loungers"""", """"Bed linens"""", """"Free washer \u2013 In unit"""", """"Self check-in"""", """"Park view"""", """"Courtyard view"""", """"Cooking basics"""", """"Hair dryer"""", """"Wine glasses"""", """"Fireplace guards"""", """"Portable fans"""", """"Smoke alarm"""", """"Ethernet connection"""", """"Luggage dropoff allowed"""", """"Mountain view"""", """"Hot water kettle"""", """"Outdoor shower"""", """"Elevator"""", """"Private hot tub - available all year, open 24 hours"""", """"Dining table"""", """"Dishes and silverware"""", """"Blender"""", """"Iron"""", """"Dishwasher"""", """"Coffee maker: espresso machine, Nespresso, pour-over coffee"""", """"Hangers"""", """"Rice maker"""", """"Bidet"""", """"Freezer"""", """"Dedicated workspace"""", """"Cleaning available during stay"""", """"City skyline view"""", """"First aid kit"""", """"Exercise equipment: free weights, yoga mat"""", """"Laundromat nearby"""", """"Body soap"""", """"Miele refrigerator"""", """"Extra pillows and blankets"""", """"Free street parking"""", """"Free dryer \u2013 In unit"""", """"Outdoor furniture"""", """"Toaster"""", """"EV charger"""", """"Paid street parking off premises"""", """"Garden view"""", """"Shared gym nearby"""", """"Miele stainless steel single oven"""", """"Shared indoor pool - available all year, open specific hours, heated"""", """"Outdoor dining area"""", """"Paid parking garage on premises \u2013 25 spaces"""", """"Barbecue utensils"""", """"Bora induction stove"""", """"Sonos Bluetooth sound system"""", """"Room-darkening shades"""", """"Drying rack for clothing"""", """"Shared beach access"""", """"Private outdoor kitchen"""", """"Indoor fireplace: wood-burning"""", """"Kitchen"""", """"Microwave"""", """"Mini fridge""""]"",4,10,6,6,t,8,24,32,211,2024-06-29,31,1,0,4.97,f,1,1,0,0,0.2,500.0";
"251204,https://www.airbnb.com/rooms/251204,20240629155539,2024-06-29,previous scrape,Lovely apartment in the middle of trendy Wipkingen,https://a0.muscache.com/pictures/miso/Hosting-251204/original/9ad5ae7b-7a71-46eb-b8d9-74db58fc074b.jpeg,1224284,https://www.airbnb.com/users/show/1224284,2011-09-29,f,4,""['email', 'phone']"",t,t,Wipkingen,Kreis 10,47.39282,8.52685,Entire home/apt,2,1.0,1 bath,1.0,""[""""Blender"""", """"Bed linens"""", """"Dryer"""", """"Clothing storage: walk-in closet"""", """"Iron"""", """"Dishwasher"""", """"Hangers"""", """"Hot water"""", """"Freezer"""", """"Essentials"""", """"Courtyard view"""", """"Cooking basics"""", """"Dedicated workspace"""", """"Heating"""", """"Hair dryer"""", """"Baking sheet"""", """"Washer"""", """"Refrigerator"""", """"TV"""", """"Cleaning products"""", """"Oven"""", """"Body soap"""", """"Shampoo"""", """"Luggage dropoff allowed"""", """"Electric stove"""", """"Wifi"""", """"Dining table"""", """"Host greets you"""", """"Private patio or balcony"""", """"Window AC unit"""", """"Kitchen"""", """"Bathtub"""", """"Dishes and silverware"""", """"Paid street parking off premises""""]"",5,30,5,5,t,0,0,0,0,2024-06-29,1,0,0,5.0,f,1,1,0,0,0.05,125.0";
"253802,https://www.airbnb.com/rooms/253802,20240629155539,2024-06-29,previous scrape,In the Heart of Zürich,https://a0.muscache.com/pictures/miso/Hosting-253802/original/3635bd9e-517a-4db3-9d66-d778f20d9a7a.jpeg,1333119,https://www.airbnb.com/users/show/1333119,2011-10-25,f,1,""['email', 'phone', 'work_email']"",t,t,Lindenhof,Kreis 1,47.37356,8.53949,Entire home/apt,2,1.75,2 baths,1.0,""[""""Clothing storage: closet and dresser"""", """"Bed linens"""", """"B&O Bluetooth sound system"""", """"Long term stays allowed"""", """"Hangers"""", """"Books and reading material"""", """"Self check-in"""", """"Freezer"""", """"Essentials"""", """"Lockbox"""", """"Cooking basics"""", """"Gas stove"""", """"Dedicated workspace"""", """"Heating"""", """"Room-darkening shades"""", """"Cleaning available during stay"""", """"Hair dryer"""", """"Paid parking garage off premises"""", """"Refrigerator"""", """"Cleaning products"""", """"Oven"""", """"Extra pillows and blankets"""", """"Free washer \u2013 In building"""", """"Hot water kettle"""", """"Wifi"""", """"Dining table"""", """"Kitchen"""", """"Coffee maker: espresso machine"""", """"Dishes and silverware""""]"",3,90,3,3,t,0,0,0,0,2024-06-29,4,0,0,5.0,f,1,1,0,0,0.26,175.0";
"283737,https://www.airbnb.com/rooms/283737,20240629155539,2024-06-29,city scrape,Best Location in Zurich Oldtown,https://a0.muscache.com/pictures/b0b6eedd-d96c-4b7c-9b8d-96a1ef7b6008.jpg,1477771,https://www.airbnb.com/users/show/1477771,2011-12-06,f,4,""['email', 'phone', 'work_email']"",t,t,Rathaus,Kreis 1,47.37372,8.54452,Entire home/apt,4,1.0,1 bath,2.0,""[""""Keypad"""", """"Shared patio or balcony"""", """"Pets allowed"""", """"Iron"""", """"Long term stays allowed"""", """"Dishwasher"""", """"Hot water"""", """"Self check-in"""", """"Essentials"""", """"Cooking basics"""", """"Heating"""", """"High chair"""", """"Hair dryer"""", """"Refrigerator"""", """"TV"""", """"Oven"""", """"Stove"""", """"Coffee maker"""", """"Wifi"""", """"Elevator"""", """"Kitchen"""", """"Microwave"""", """"Dishes and silverware""""]"",4,120,4,4,t,6,15,26,41,2024-06-29,353,32,1,4.47,f,3,2,1,0,2.33,159.0";
"292351,https://www.airbnb.com/rooms/292351,20240629155539,2024-06-29,city scrape,120 sqM - 3 bedrooms + lounge in central Zurich,https://a0.muscache.com/pictures/7c69cf7a-64ef-48ba-96ed-aba57f059163.jpg,1513739,https://www.airbnb.com/users/show/1513739,2011-12-17,f,1,""['email', 'phone']"",t,t,Hard,Kreis 4,47.38066,8.50657,Entire home/apt,8,2.5,2.5 baths,3.0,""[""""Bed linens"""", """"Dryer"""", """"Iron"""", """"Fire extinguisher"""", """"Hot water"""", """"Baby bath"""", """"Patio or balcony"""", """"Essentials"""", """"Cooking basics"""", """"Heating"""", """"Room-darkening shades"""", """"Pool"""", """"Hair dryer"""", """"Gym"""", """"Washer"""", """"Children\u2019s books and toys"""", """"Refrigerator"""", """"Paid parking off premises"""", """"Smoke alarm"""", """"Oven"""", """"Shampoo"""", """"Extra pillows and blankets"""", """"Single level home"""", """"Private entrance"""", """"Wifi"""", """"Children\u2019s dinnerware"""", """"Carbon monoxide alarm"""", """"Host greets you"""", """"Elevator"""", """"Kitchen"""", """"Bathtub"""", """"Microwave"""", """"Dishes and silverware"""", """"Free parking on premises""""]"",5,1125,5,5,t,18,32,32,32,2024-06-29,10,1,0,4.6,t,1,1,0,0,0.13,210.0";
